id,gare,geo_point,uic
2811861377,Conflans-Sainte-Honorine,"48.9967975, 2.0981639",8738189
270240846,Combs-la-Ville - Quincy,"48.66761674999999, 2.54836785",8768214
283596258,Houilles - Carrières-Sur-Seine,"48.92045958294763, 2.185424562825131",8738640
264106870,Lieusaint-Moissy,"48.62847954634613, 2.570176889545368",8768215
2811863383,Conflans-Sainte-Honorine,"48.9975019, 2.0985333",8738189
264106876,Lieusaint-Moissy,"48.62860891128693, 2.570167121134876",8768215
2811863392,Conflans-Sainte-Honorine,"48.9975915, 2.0986976",8738189
270242119,Lieusaint-Moissy,"48.6283694950614, 2.5694835497290542",8768215
4215090246,Conflans-Sainte-Honorine,"48.9965309, 2.0980308",8738189
262675642,Fontaine-le-Port,"48.487325717683156, 2.750286104494757",8768242
421310752,Maisons-Laffitte,"48.9458384651469, 2.144082232170148",8738642
198503651,Verneuil-l'Étang,"48.64437995, 2.82515785",8711607
270988117,Houdan,"48.79639318272894, 1.6021649714970372",8739346
198857268,Verneuil-l'Étang,"48.64432629694935, 2.825825406246099",8711607
357167039,Rambouillet,"48.643683800000005, 1.83155",8739331
274460648,Montereau,"48.3798295811419, 2.943306073676877",8768230
357167047,Rambouillet,"48.6436655, 1.831520649999999",8739331
267288406,Nangis,"48.561615884428974, 3.012289761822527",8711609
4217007355,Conflans Fin d'Oise,"48.9920459, 2.0748789",8738145
115337458,Longueville,"48.51370275038428, 3.250176960718805",8711613
421970870,Conflans Fin d'Oise,"48.989280117403624, 2.074553284551468",8738145
115337927,Longueville,"48.51369010581098, 3.249752164251202",8711613
2350005459,Vauboyen,"48.7588152, 2.1930137",8739353
2774674424,Meaux,"48.9568627, 2.8735048",8711610
2515111754,Versailles Château Rive-Gauche,"48.8005373, 2.1289506",8739315
2774674447,Meaux,"48.9569359, 2.8736136",8711610
421970897,Conflans Fin d'Oise,"48.9919923, 2.074361",8738145
2774674544,Meaux,"48.9572723, 2.873779",8711610
3825613356,Versailles Château Rive-Gauche,"48.8003964, 2.1290891",8739315
2813829818,Guérard - La Celle-sur-Morin,"48.8105636, 2.9545789",8711626
3825613574,Versailles Château Rive-Gauche,"48.8005256, 2.1289824",8739315
2813829820,Guérard - La Celle-sur-Morin,"48.8105815, 2.954563",8711626
219367868,Jouy en Josas,"48.76465763002921, 2.16656799244867",8739351
2813874171,Faremoutiers Pommeuse,"48.8085035, 2.9932919",8711627
2532463306,Versailles Chantiers,"48.7954628, 2.1358527",8739300
2797534602,Coulommiers,"48.8079111, 3.0822663",8711630
2874462816,Versailles Château Rive-Gauche,"48.799694, 2.130726",8739315
2865195505,Coulommiers,"48.8076787, 3.0819237",8711630
2874462817,Versailles Château Rive-Gauche,"48.7997487, 2.1305699",8739315
2865205275,Coulommiers,"48.8080343, 3.0811999",8711630
4119450557,Versailles Chantiers,"48.7955206, 2.1343755",8739300
3904397162,Versailles Rive Droite,"48.8097508, 2.134871",8738286
3957431183,Trilport,"48.9602751, 2.9496013999999997",8711649
2889459326,Versailles Rive Droite,"48.8094801, 2.1367219",8738286
3957431186,Trilport,"48.9602771, 2.9496551",8711649
2889459331,Versailles Rive Droite,"48.8094998, 2.1373918",8738286
2738360457,Changis Saint-Jean,"48.9592064, 3.0259324",8711650
2531458953,Viroflay Rive Gauche,"48.8007815, 2.1725567",8739321
2734578746,La Ferté-sous-Jouarre,"48.9505085, 3.1244539",8711651
2531458958,Viroflay Rive Gauche,"48.8007886, 2.1711658",8739321
2738329588,La Ferté-sous-Jouarre,"48.9506647, 3.1243277",8711651
2874104675,Viroflay Rive Gauche,"48.8005332, 2.1717161",8739321
2874104676,Viroflay Rive Gauche,"48.8005356, 2.1706871",8739321
2808056807,Isles - Armentières - Congis,"48.9980374, 3.0069767",8711661
2874104682,Viroflay Rive Gauche,"48.8005381, 2.1714915",8739321
2808041745,Lizy-sur-Ourcq,"49.0218214, 3.0315195",8711663
2367270147,Chaville Vélizy,"48.7996427, 2.184134",8739317
2808041762,Lizy-sur-Ourcq,"49.0221093, 3.0310827",8711663
2531379868,Chaville Vélizy,"48.7995162, 2.1843604",8739317
2740002637,Nanteuil - Saâcy,"48.9738139, 3.2210901",8711655
2531379879,Chaville Vélizy,"48.7996083, 2.1844903",8739317
3957491884,Crouy-sur-Ourcq,"49.0917832, 3.0629366",8711664
2870904146,Montreuil,"48.8059697, 2.1529745",8738287
262518432,Fontainebleau Avon,"48.41549181555745, 2.7256774249442612",8768221
318024916,Versailles Château Rive-Gauche,"48.800264503633436, 2.129037896090294",8739315
262607910,Montigny-sur-Loing,"48.33657107213208, 2.738508147799139",8768410
2889593062,Viroflay Rive Droite,"48.8055135, 2.1677796",8738288
11348026,Moret-sur-Loing - Veneux-les-Sablons,"48.37833179827295, 2.798026089902905",8768227
2504455994,La Celle Saint-Cloud Gare,"48.8426832, 2.1381459",8738243
262725361,Moret-sur-Loing - Veneux-les-Sablons,"48.37849765, 2.79910515",8768227
2806083266,La Celle Saint-Cloud Gare,"48.8425222, 2.1380791",8738243
262725372,Moret-sur-Loing - Veneux-les-Sablons,"48.378611557272855, 2.799578635307803",8768227
409737576,Versailles Chantiers,"48.79600585, 2.13375435",8739300
274402311,Champagne-sur-Seine,"48.40719149479612, 2.798721797784728",8768245
2806085132,La Celle Saint-Cloud Gare,"48.8428202, 2.1380905",8738243
2750231056,Vaires - Torcy,"48.8756873, 2.6389603",8711629
2777486581,Louveciennes,"48.8611253, 2.1231545",8738245
3492939682,Vaires - Torcy,"48.8751766, 2.6376671",8711629
2777486634,Louveciennes,"48.8612487, 2.1231556",8738245
2836862796,Gretz-Armainvilliers,"48.7456967, 2.7280975",8711601
2777486647,Louveciennes,"48.8612986, 2.1228297",8738245
2846532332,Gretz-Armainvilliers,"48.7459661, 2.7277389999999997",8711601
421260344,Poissy,"48.93331605, 2.0409226",8738657
3113760882,Gretz-Armainvilliers,"48.745516, 2.7287052",8711601
274862995,Triel Sur Seine,"48.98158915654274, 2.005423859228655",8738180
3113760897,Gretz-Armainvilliers,"48.7459254, 2.7276863000000002",8711601
2014864512,Bougival,"48.8541668, 2.1330194",8738244
2830511730,Tournan,"48.7394532, 2.7587069",8711621
2777566121,Bougival,"48.8539906, 2.1319809",8738244
2830511740,Tournan,"48.7395001, 2.7589055",8711621
156792632,Meulan - Hardricourt,"49.00631998309192, 1.902409174051034",8738183
1344109535,Tournan,"48.7389465, 2.7602452",8711621
2691928288,Trappes,"48.7748117, 2.0061779",8739383
1081912920,Marles-en-Brie,"48.7344974, 2.8682533",8711622
2691928300,Trappes,"48.7748391, 2.0062676",8739383
4057445622,Mortcerf,"48.7890864, 2.9076326",8711624
2833778583,Plaisir Grignon,"48.8321689, 1.9437007",8739342
2804718948,Crécy La Chapelle,"48.8595056, 2.9055229",8711677
2797671324,Plaisir - Les Clayes,"48.8308038, 1.9600942",8739362
2804738904,Crécy La Chapelle,"48.8593317, 2.9059014",8711677
2797671330,Plaisir - Les Clayes,"48.8308071, 1.9599463",8739362
2779736136,Villeparisis - Mitry le Neuf,"48.953076, 2.6022247",8727151
2795241823,Chars,"49.1626358, 1.9370243",8738119
2774748287,Lagny Thorigny,"48.8818507, 2.7043908",8711631
2797676587,Plaisir - Les Clayes,"48.8310084, 1.9599917",8739362
2774748289,Lagny Thorigny,"48.8818625, 2.7044582",8711631
2711385741,Valmondois,"49.0915276, 2.2019815",8727653
2774748324,Lagny Thorigny,"48.8820339, 2.704808",8711631
206234962,Villepreux - Les Clayes,"48.8238652, 1.9927131",8739341
2774748383,Lagny Thorigny,"48.8821944, 2.7051847",8711631
2711446360,Valmondois,"49.0917964, 2.2021053999999998",8727653
2774748408,Lagny Thorigny,"48.8822445, 2.7060127",8711631
2795466144,Villepreux - Les Clayes,"48.8238876, 1.9926400000000002",8739341
2775226916,Mitry-Claye,"48.9757562, 2.6421352000000002",8727152
2709938468,L'Isle Adam-Parmain,"49.1146419, 2.209813",8727652
2775226939,Mitry-Claye,"48.9758061, 2.6419637",8727152
2711131666,Champagne sur Oise,"49.135744, 2.2417255",8727651
2775226948,Mitry-Claye,"48.9758326, 2.642016",8727152
2775227014,Mitry-Claye,"48.9765472, 2.643285",8727152
2848090193,Presles - Courcelles,"49.1137677, 2.2879389",8727650
2791727947,Thieux - Nantouillet,"49.0084777, 2.6806524",8727205
2795435552,Fontenay-le-Fleury,"48.8072155, 2.0410817",8739340
2791716116,Dammartin - Juilly - Saint-Mard,"49.0320635, 2.6992121",8727153
2848131793,Presles - Courcelles,"49.1133246, 2.2877091",8727650
2791716118,Dammartin - Juilly - Saint-Mard,"49.0320777, 2.6992269",8727153
2532408332,Saint-Quentin en Yvelines,"48.7870334, 2.0450277",8739384
2791716127,Dammartin - Juilly - Saint-Mard,"49.032106, 2.6992336999999997",8727153
2836708888,Nointel - Mours,"49.1325234, 2.2808439",8727675
2791716132,Dammartin - Juilly - Saint-Mard,"49.0321485, 2.6990255999999997",8727153
3693699082,Saint-Quentin en Yvelines,"48.7868039, 2.0450331999999998",8739384
2791716178,Dammartin - Juilly - Saint-Mard,"49.0326685, 2.6996385",8727153
2848488317,Persan - Beaumont,"49.1483689, 2.2792477",8727646
2803919928,Montry - Condé-Sainte-Libiaire,"48.8908308, 2.8262764",8711640
2367224338,Saint-Cyr,"48.7987025, 2.0716955",8739322
2803952997,Montry - Condé-Sainte-Libiaire,"48.8909097, 2.8259922",8711640
2532263504,Saint-Cyr,"48.7987219, 2.0731327",8739322
2734629696,Esbly,"48.9032251, 2.8110473",8711632
2848709644,Persan - Beaumont,"49.1477162, 2.2779858",8727646
2734629755,Esbly,"48.9033556, 2.8111255",8711632
2750051837,Esbly,"48.9031029, 2.8111789",8711632
2849074040,Persan - Beaumont,"49.1475877, 2.2780516",8727646
22965632,Fontainebleau Avon,"48.41629203937687, 2.727034673814094",8768221
2813556859,Saint-Nom-la-Bretèche - Forêt de Marly,"48.8671237, 2.0505228",8738248
393334961,Gare Montparnasse,"48.840801716834825, 2.3212232367624512",8739100
2849256821,Persan - Beaumont,"49.1481789, 2.2800993",8727646
409424781,Gare Montparnasse,"48.84005082041415, 2.321286133920205",8739100
2813557317,Saint-Nom-la-Bretèche - Forêt de Marly,"48.8677819, 2.0509961",8738248
3232279446,Gare du Nord,"48.8823453, 2.3575988",8727102
2849343078,Persan - Beaumont,"49.1478875, 2.2790515",8727646
4036641167,Gare du Nord,"48.882124, 2.3546626",8727102
2794923846,L'Étang-la-Ville,"48.8685318, 2.0773601",8738247
4086620849,Gare du Nord,"48.8806298, 2.3570702",8727102
2754964896,Belloy-Saint-Martin,"49.0983324, 2.3611497999999997",8727655
4086621628,Gare du Nord,"48.8806858, 2.3569529",8727102
2806569957,Marly-le-Roi,"48.8713946, 2.0967492",8738246
4086697161,Gare du Nord,"48.8808913, 2.35695",8727102
2806571211,Marly-le-Roi,"48.8715411, 2.0966363",8738246
4086784476,Gare du Nord,"48.8803722, 2.354245",8727102
2752793911,Viarmes,"49.1169235, 2.3685945999999998",8727656
4087768858,Gare du Nord,"48.8805496, 2.357207",8727102
2754912305,Viarmes,"49.116849, 2.3684555",8727656
4087904979,Gare du Nord,"48.8801766, 2.3568808",8727102
2805208936,Mantes-Station,"48.9832954, 1.715693",8738159
4088294099,Gare du Nord,"48.8802631, 2.3550682",8727102
2754831382,Seugy,"49.1190258, 2.3991633",8727203
4088294100,Gare du Nord,"48.8802706, 2.3550721",8727102
2803772018,Bruyères-sur-Oise,"49.1551352, 2.3259556",8727645
4089519123,Magenta,"48.8801728, 2.3573463",8728187
2805208959,Mantes-Station,"48.9833892, 1.7158188",8738159
4089563524,Gare du Nord,"48.8803359, 2.3568501",8727102
2805208978,Mantes-Station,"48.9834923, 1.7157966999999998",8738159
4089581294,Gare du Nord,"48.8816385, 2.3571744",8727102
2752893971,Luzarches,"49.117186, 2.4207538",8727657
4089613425,Gare du Nord,"48.8801461, 2.356903",8727102
2752893992,Luzarches,"49.1172606, 2.4207826",8727657
4089670863,Gare du Nord,"48.8812438, 2.3573936",8727102
2805209181,Mantes-Station,"48.9839307, 1.7143809",8738159
4089670868,Gare du Nord,"48.8812734, 2.357259",8727102
2737669006,Survilliers - Fosses,"49.0996136, 2.5256115",8727626
4089670887,Gare du Nord,"48.8826588, 2.3579327",8727102
2737669013,Survilliers - Fosses,"49.0996342, 2.525613",8727626
333293803,Saint-Lazare,"48.87599103351524, 2.324253442186216",8738400
2806838381,Rambouillet,"48.6435641, 1.8322429",8739331
333415668,Saint-Lazare,"48.876095061513865, 2.325424503681629",8738400
138791577,Neuville Université,"49.01462429579097, 2.079461558072988",8733448
333424426,Saint-Lazare,"48.87618194077538, 2.324448838157833",8738400
2806838404,Rambouillet,"48.6436392, 1.8321383",8739331
333491877,Saint-Lazare,"48.876353134982324, 2.325453796357495",8738400
2806838423,Rambouillet,"48.6436704, 1.8321386",8739331
333607420,Saint-Lazare,"48.876254900000006, 2.3255904",8738400
2806838430,Rambouillet,"48.6436801, 1.8321312",8739331
401588812,Saint-Lazare,"48.87640555, 2.3264244",8738400
2806838439,Rambouillet,"48.643648400000004, 1.8314881",8739331
402341046,Saint-Lazare,"48.87641156439993, 2.3257834618822",8738400
2806838473,Rambouillet,"48.6438534, 1.831832",8739331
402348732,Saint-Lazare,"48.87591531635948, 2.324043047559051",8738400
2806838500,Rambouillet,"48.643994, 1.8324068",8739331
402679229,Saint-Lazare,"48.876301049999995, 2.325539",8738400
421251506,Cergy Préfecture,"49.0364472, 2.0795885",8738190
402694748,Saint-Lazare,"48.87637837120061, 2.325150949170331",8738400
2806838812,Rambouillet,"48.644025, 1.8327691",8739331
403679117,Haussmann - Saint-Lazare,"48.874969050000004, 2.32639915",8728189
3624753835,Rambouillet,"48.6437187, 1.8314799",8739331
285284472,Haussmann - Saint-Lazare,"48.8751107, 2.32895385",8728189
421960370,Cergy - Saint-Christophe,"49.0497584357714, 2.033991467339016",8738249
285284483,Haussmann - Saint-Lazare,"48.87515944999999, 2.3276956",8728189
4179250101,Rambouillet,"48.6436915, 1.8320398",8739331
404617341,Haussmann - Saint-Lazare,"48.87424955, 2.33145025",8728189
2809095390,Le Perray en Yvelines,"48.692969, 1.8562762",8739329
407933348,Haussmann - Saint-Lazare,"48.875184202920536, 2.327288695233258",8728189
98653361,Osny,"49.06267778079744, 2.057854381327466",8738114
407987757,Haussmann - Saint-Lazare,"48.87477549231836, 2.328774755829252",8728189
105571935,Pontoise,"49.04640561708977, 2.093199968981981",8727613
407987759,Haussmann - Saint-Lazare,"48.87495292270625, 2.329200831101664",8728189
2756386304,Monfort l'Amaury - Méré,"48.8025876, 1.815675",8739389
408292845,Saint-Lazare,"48.87691799765696, 2.326644571737979",8738400
1240745940,Val d'Argenteuil,"48.9501068, 2.2307527",8738179
320306170,Bibliothèque François Mitterrand,"48.8298933, 2.37770325",8732832
2709011715,Villiers - Neauphle - Pontchartrain,"48.8155483, 1.87709",8739388
320306183,Bibliothèque François Mitterrand,"48.830348550000004, 2.37726855",8732832
2873173338,Val d'Argenteuil,"48.9505846, 2.2320037",8738179
320306210,Bibliothèque François Mitterrand,"48.82936155, 2.3770471",8732832
2809165046,Les-Essarts-le-Roi,"48.7217342, 1.8901491",8739328
320306221,Bibliothèque François Mitterrand,"48.82974337761849, 2.378020192444639",8732832
2873174028,Val d'Argenteuil,"48.9506622, 2.2319544",8738179
320306225,Bibliothèque François Mitterrand,"48.8300307, 2.37741285",8732832
2850405918,Coignières,"48.7437369, 1.9208724",8739327
320306258,Bibliothèque François Mitterrand,"48.829995049999994, 2.3766267",8732832
2874286244,Argenteuil,"48.9474715, 2.2570202999999998",8738184
320306261,Bibliothèque François Mitterrand,"48.8289543, 2.37792775",8732832
2692630807,La Verrière,"48.7555205, 1.9425339",8739325
320306295,Bibliothèque François Mitterrand,"48.82966035, 2.3760648",8732832
2874286602,Argenteuil,"48.9465378, 2.2577335",8738184
320306304,Bibliothèque François Mitterrand,"48.829533049999995, 2.37712065",8732832
2793808296,Poissy,"48.9336459, 2.0410607",8738657
320306379,Bibliothèque François Mitterrand,"48.829424763497826, 2.377484247597036",8732832
2214912158,Triel Sur Seine,"48.980836, 2.005639",8738180
319291698,Bibliothèque François Mitterrand,"48.82995635567719, 2.377450587286995",8732832
2874287057,Argenteuil,"48.947094, 2.2573395",8738184
319304906,Bibliothèque François Mitterrand,"48.8292037, 2.37743745",8732832
2795315521,Triel Sur Seine,"48.9811939, 2.0059709",8738180
319304919,Bibliothèque François Mitterrand,"48.829038649999994, 2.37787115",8732832
2812895583,Chanteloup-les-Vignes,"48.9708462, 2.0276034",8738147
319339837,Bibliothèque François Mitterrand,"48.82850595, 2.378386899999999",8732832
3255232613,Argenteuil,"48.9477668, 2.2564897",8738184
319644639,Bibliothèque François Mitterrand,"48.82954955, 2.3773600000000012",8732832
2813587478,Andrésy,"48.9745772, 2.0485384",8738149
319644640,Bibliothèque François Mitterrand,"48.82896417341655, 2.377685428716979",8732832
2870680474,Sannois,"48.9709083, 2.2639479",8727618
319644648,Bibliothèque François Mitterrand,"48.829203864973024, 2.37743780928614",8732832
2813589112,Andrésy,"48.9747957, 2.0496054",8738149
319644651,Bibliothèque François Mitterrand,"48.82914295200275, 2.377296102181923",8732832
2870683502,Sannois,"48.9700846, 2.2638794",8727618
319899863,Bibliothèque François Mitterrand,"48.82970679152543, 2.377918530617473",8732832
333276706,Saint-Lazare,"48.87613388101853, 2.325724458434858",8738400
2813475317,Achères - Ville,"48.9700774, 2.0778601",8738165
333276715,Saint-Lazare,"48.87597405619875, 2.324009631736551",8738400
2870683979,Sannois,"48.9716905, 2.2637625",8727618
404406641,Magenta,"48.88004910000001, 2.3581029",8728187
2813475507,Achères - Ville,"48.9710252, 2.077687",8738165
52245770,Gare de L'Est,"48.879129832157055, 2.35900383337818",8711300
2792412761,Les Mureaux,"48.9923513, 1.9126397",8738668
96099512,Gare de L'Est,"48.8759393, 2.35835085",8711300
3682647181,Ermont Eaubonne,"48.9804095, 2.2717974",8727605
243245761,Gare de L'Est,"48.87641310611833, 2.35775477517113",8711300
2792412875,Les Mureaux,"48.9926155, 1.9129572",8738668
402515956,Gare de L'Est,"48.8768692, 2.35904265",8711300
3683614841,Ermont Eaubonne,"48.9806895, 2.2722521",8727605
404083555,Gare du Nord,"48.87996037221781, 2.356466940086513",8727102
2813206346,Meulan - Hardricourt,"49.0056705, 1.9018235",8738183
406739951,Magenta,"48.879921040396624, 2.35828425260905",8728187
2813206347,Meulan - Hardricourt,"49.0056705, 1.9020825000000001",8738183
